CL,D,E,I_A,I_S,K_stock,R,S,T,V,X_0_mayer,X_vac,action,loss,opt_policy,t_index_interval,time
1.000000000000013,0.001978019047732806,0.000937575278666221,0.0008841194020183264,0.00020989428631861567,0.0037808611958722108,0.32414090650091487,0.6718494854843623,-69.73053487224296,0.0,4.4015151972228965,0.0,4.640607721805885e-5,3.667843829729692e-7,0.0,1.0,49.859719438877754
1.0000000000000133,0.0019783354879890024,0.0009400618467258532,0.0008861161057056442,0.00021032221854175545,0.0037805745867534584,0.3236310237182096,0.6723541406228413,-69.51991392905515,0.0,4.4497114252559005,0.0,4.640607721805885e-5,6.533935017251589e-7,0.0,1.0,50.020040080160314
1.0000000000000135,0.001978652576458133,0.0009425637215025396,0.0008881267361370631,0.0002107530536827844,0.0037812279802551837,0.3231220365855985,0.6728578673266343,-70.0477934171812,0.0,4.498355673549362,0.0,4.640607721805885e-5,0.0,0.0,1.0,50.18036072144288
1.0000000000000133,0.0019789703175290634,0.0009450809688974915,0.0008901513388018725,0.00021118680588637064,0.0037812279802551837,0.3226139440080378,0.6733606665608608,-70.53377812211676,0.0,4.5474520924695145,0.0,4.640607721805885e-5,0.0,0.0,1.0,50.34068136272545
1.0000000000000133,0.0019792887156120007,0.0009476136553302154,0.0008921899597408483,0.00021162348933666817,0.0037812279802551837,0.32210674489360186,0.6738625392863917,-70.01860681039862,0.0,4.5970024883325165,0.0,4.640607721805885e-5,0.0,0.0,1.0,50.501002004008015
1.0000000000000133,0.001979607775138554,0.0009501618477400933,0.0008942426455458457,0.00021206311825858743,0.0037812279802551837,0.32160043815349265,0.6743634864598376,-70.04402044633812,0.0,4.647009645515931,0.0,4.640607721805885e-5,0.0,0.0,1.0,50.66132264529058
1.0000000000000135,0.0019799275005617967,0.0009527256135879902,0.000896309443359441,0.0002125057069190543,0.0037812279802551837,0.3210950227020481,0.6748635090335371,-70.89595276577992,0.0,4.697476360469611,0.0,4.640607721805885e-5,0.0,0.0,1.0,50.82164328657314
1.0000000000000135,0.001980247896356334,0.0009553050208578882,0.0008983904008746232,0.00021295126962825775,0.0037812279802551837,0.32059049745675144,0.6753626079555449,-70.45497887333096,0.0,4.7484054418097426,0.0,4.640607721805885e-5,0.0,0.0,1.0,50.98196392785571
1.0000000000000133,0.001980568967018367,0.0009579001380585489,0.0009004855663345334,0.00021339982074088625,0.0037812279802551837,0.32008686133824027,0.6758607841696209,-70.6229434228213,0.0,4.7997997104131915,0.0,4.640607721805885e-5,0.0,0.0,1.0,51.142284569138276
1.0000000000000138,0.0019808907170657643,0.0009605110342252016,0.0009025949885322538,0.0002138513746573537,0.0037803116496279406,0.3195841132703152,0.6763580386152178,-69.32676068882726,0.0,4.851661999512145,0.0,4.640607721805885e-5,9.163306272432873e-7,0.0,1.0,51.302605210420836
1.0000000000000138,0.0019812131510381303,0.0009631377789212582,0.0009047187168106434,0.00021430594582501445,0.0037812279802551837,0.31908225217994923,0.6768543722274696,-70.18748342458262,0.0,4.90399379993731,0.0,4.640607721805885e-5,0.0,0.0,1.0,51.4629258517034
1.000000000000014,0.001981536273496879,0.0009657804422400552,0.0009068568010622212,0.0002147635487393681,0.0037807905884187903,0.3185812769972963,0.6773497859371791,-69.67866322632327,0.0,4.956800679620154,0.0,4.640607721805885e-5,4.373918363934948e-7,0.0,1.0,51.62324649298597
1.000000000000014,0.001981860089025308,0.000968439094806622,0.0009090092917290968,0.00021522419794525415,0.0037812279802551837,0.3180811866557006,0.6778442806708072,-70.29233048292366,0.0,5.010083507867005,0.0,4.640607721805885e-5,0.0,0.0,1.0,51.78356713426854
1.0000000000000142,0.001982184602228674,0.0009711138077794753,0.0009111762398029467,0.00021568790803803677,0.0037812279802551837,0.31758198009170535,0.6783378573504596,-70.39878480691642,0.0,5.063846461705907,0.0,4.640607721805885e-5,0.0,0.0,1.0,51.943887775551104
1.000000000000014,0.001982509817734271,0.0009738046528524413,0.0009133576968250361,0.00021615469366477978,0.0037812279802551837,0.31708365624506185,0.6788305168938757,-70.75258038287323,0.0,5.118091790865109,0.0,4.640607721805885e-5,0.0,0.0,1.0,52.104208416833664
1.000000000000014,0.0019828357401915097,0.0009765117022565014,0.000915553714886287,0.00021662456952541246,0.0037809938107775084,0.3165862140587384,0.679322260214416,-69.82796834329828,0.0,5.172822404713593,0.0,4.640607721805885e-5,2.3416947767559345e-7,0.0,1.0,52.26452905811623
